0.28	39.8	39.9	39.9	39.8	39.7	39.6	39.8	39.9	40.1	40.1	39.9	39.6	39.8	40.3	41	41.7	42.3	43	43.7	44.3	44.2	44.9	45.6	46.3	47	47.7	48.3	49	49.6	50.2
0.29	41.1	41.2	41.2	41.1	40.9	40.8	40.8	40.9	41	41.1	41	40.6	40.5	40.9	41.5	42.1	42.8	43.5	44.1	44.7	44.6	45.3	46	46.7	47.3	48	48.6	49.3	49.9	50.5
0.3	42.3	42.4	42.5	42.4	42.2	41.9	41.8	41.9	42	42	42	41.7	41.4	41.5	41.9	42.6	43.3	43.9	44.5	45.2	45	45.7	46.3	47	47.6	48.3	48.9	49.5	50.1	50.7
0.31	43.6	43.7	43.7	43.6	43.5	43.2	42.9	42.9	42.9	43	42.9	42.7	42.3	42.2	42.5	43	43.7	44.3	44.9	45.6	45.4	46	46.7	47.3	48	48.6	49.2	49.8	50.4	50.9
0.32	44.9	45	45	44.9	44.7	44.4	44.1	43.8	43.9	43.9	43.8	43.7	43.3	43	43.1	43.5	44.1	44.7	45.4	46	45.8	46.4	47	47.7	48.3	48.9	49.5	50.1	50.6	51.2
0.33	46.1	46.3	46.3	46.2	46	45.7	45.3	44.9	44.8	44.8	44.7	44.6	44.3	43.8	43.7	44	44.6	45.2	45.8	46.3	46.2	46.8	47.4	48	48.6	49.2	49.8	50.3	50.9	51.4
0.34	47.4	47.5	47.6	47.5	47.3	47	46.5	46	45.7	45.7	45.6	45.5	45.2	44.8	44.4	44.5	45	45.6	46.2	46.7	46.5	47.1	47.7	48.3	48.9	49.5	50	50.6	51.1	51.7
0.35	48.7	48.8	48.8	48.7	48.5	48.2	47.8	47.3	46.7	46.6	46.5	46.4	46.2	45.8	45.2	45.2	45.4	46	46.6	47.1	46.9	47.5	48.1	48.7	49.2	49.8	50.3	50.9	51.4	51.9
0.36	49.9	50.1	50.1	50	49.8	49.5	49.1	48.5	47.9	47.5	47.4	47.2	47	46.7	46.1	45.8	45.9	46.4	46.9	47.5	47.3	47.9	48.4	49	49.5	50.1	50.6	51.1	51.7	52.2
0.37	51.2	51.4	51.4	51.3	51.1	50.7	50.3	49.7	49.1	48.5	48.3	48.1	47.9	47.6	47.1	46.6	46.5	46.8	47.3	47.9	47.7	48.2	48.8	49.3	49.8	50.4	50.9	51.4	51.9	52.4
0.38	52.5	52.6	52.7	52.6	52.4	52	51.6	51	50.3	49.5	49.2	49	48.7	48.4	48	47.4	47.1	47.3	47.7	48.2	48	48.6	49.1	49.6	50.1	50.7	51.2	51.7	52.2	52.6
0.39	53.8	53.9	53.9	53.8	53.6	53.3	52.8	52.2	51.5	50.7	50.1	49.8	49.6	49.3	48.9	48.2	47.7	47.7	48.1	48.6	48.4	48.9	49.4	49.9	50.5	50.9	51.4	51.9	52.4	52.9
0.4	55	55.2	55.2	55.1	54.9	54.6	54.1	53.5	52.7	51.9	51.1	50.7	50.4	50.1	49.7	49.2	48.5	48.3	48.5	49	48.8	49.3	49.8	50.3	50.8	51.2	51.7	52.2	52.7	53.1
0.41	56.3	56.4	56.5	56.4	56.2	55.8	55.4	54.7	54	53.1	52.2	51.5	51.2	50.9	50.5	50	49.3	48.9	48.9	49.3	49.1	49.6	50.1	50.6	51.1	51.5	52	52.5	52.9	53.4
0.42	57.6	57.7	57.8	57.7	57.5	57.1	56.6	56	55.2	54.3	53.3	52.5	52.1	51.7	51.3	50.9	50.2	49.5	49.4	49.7	49.5	50	50.4	50.9	51.4	51.8	52.3	52.7	53.2	53.6
0.43	58.8	59	59	58.9	58.7	58.4	57.9	57.2	56.5	55.5	54.5	53.5	52.9	52.5	52.1	51.7	51.1	50.3	50	50.1	49.8	50.3	50.8	51.2	51.7	52.1	52.5	53	53.4	53.8
0.44	60.1	60.3	60.3	60.2	60	59.6	59.1	58.5	57.7	56.8	55.7	54.6	53.8	53.3	52.9	52.5	51.9	51.1	50.6	50.6	50.2	50.6	51.1	51.5	52	52.4	52.8	53.2	53.7	54.1
0.45	61.4	61.5	61.6	61.5	61.3	60.9	60.4	59.8	58.9	58	56.9	55.7	54.7	54.1	53.7	53.2	52.7	51.9	51.2	51	50.5	51	51.4	51.8	52.3	52.7	53.1	53.5	53.9	54.3
0.46	62.6	62.8	62.9	62.8	62.5	62.2	61.7	61	60.2	59.2	58.1	56.9	55.7	55	54.5	54	53.5	52.8	51.9	51.6	50.9	51.3	51.7	52.2	52.6	53	53.4	53.8	54.2	54.5
0.47	63.9	64.1	64.1	64	63.8	63.5	62.9	62.3	61.4	60.4	59.3	58.1	56.8	55.8	55.3	54.7	54.2	53.6	52.7	52.2	51.2	51.6	52.1	52.5	52.9	53.2	53.6	54	54.4	54.8
0.48	65.2	65.4	65.4	65.3	65.1	64.7	64.2	63.5	62.7	61.7	60.5	59.3	58	56.8	56	55.5	55	54.4	53.6	52.8	51.6	52	52.4	52.8	53.2	53.5	53.9	54.3	54.6	55
0.49	66.4	66.6	66.7	66.6	66.4	66	65.5	64.8	63.9	62.9	61.8	60.5	59.1	57.8	56.8	56.3	55.7	55.1	54.4	53.5	52	52.3	52.7	53.1	53.4	53.8	54.2	54.5	54.9	55.3
0.5	67.7	67.9	68	67.9	67.6	67.3	66.7	66.1	65.2	64.2	63	61.7	60.3	58.9	57.7	57	56.4	55.9	55.2	54.2	52.5	52.7	53	53.4	53.7	54.1	54.4	54.8	55.1	55.5
